decision_date,next_date,basket_hash,basket_members,n_valid,coverage,F_tk,label_v0_0,label_v0_1,p_v0_0,p_v0_1,r_alts,r_maj_weighted,y,r_btc,r_eth,funding_pct_rank,funding_regime,btcd_index_decision,sma_30,BTCDOM_Trend,is_mrf_active,y_filtered,y_gated,F_tk_apr
2024-08-05,2024-08-12,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,OP,PEPE,RENDER,SOL,STETH,STX,TRX,UNI,VET,XLM,XMR,XRP","SOL,XRP,STETH,DOGE,ADA,TRX,LINK,DOT,BCH,LTC,UNI,NEAR,KAS,ICP,PEPE,ETC,XMR,XLM,APT,FET,FIL,STX,HBAR,ATOM,ARB,VET,RENDER,INJ,IMX,OP",28,93.33333333333331,1.5173469387755103e-05,Orange,Red,27.536231884057973,13.461538461538462,-0.0163826633354182,-0.0041981111387337,0.0121109180697276,0.0137576297468573,-0.0460948398717796,0.1538461538461538,Q1: Negative/Low,2786.0039044823247,2573.966498055968,Rising,False,0.0,0.0,0.5538316326530613
2024-08-12,2024-08-19,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,INJ,KAS,LINK,LTC,NEAR,PEPE,RENDER,SOL,STETH,STX,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","SOL,XRP,STETH,DOGE,ADA,TRX,BCH,DOT,LINK,LTC,UNI,NEAR,KAS,PEPE,ICP,XLM,XMR,ETC,APT,SUI,FET,TAO,STX,FIL,ATOM,HBAR,ARB,VET,RENDER,INJ",28,93.33333333333331,-4.761658163265306e-05,Red,Red,5.072463768115942,3.8461538461538463,0.0040976998222863,0.0021872490715641,-0.0019122779893614,-0.0062230341122991,0.0218112431672452,0.0576923076923076,Q1: Negative/Low,2894.410653560268,2657.949431272205,Rising,False,0.0,0.0,-1.7380052295918367
2024-08-19,2024-08-26,"ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,IMX,KAS,LINK,LTC,NEAR,PEPE,RENDER,SOL,STETH,STX,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","SOL,XRP,STETH,DOGE,ADA,TRX,BCH,DOT,LINK,LTC,UNI,NEAR,KAS,ICP,PEPE,APT,XMR,ETC,XLM,SUI,STX,FET,FIL,TAO,HBAR,VET,ARB,ATOM,RENDER,IMX",28,93.33333333333331,9.733826530612246e-06,Orange,Red,23.91304347826087,11.538461538461538,0.1742976978030311,0.0847855457036484,-0.0937747265255981,0.0997209568729515,0.0499362529752744,0.1346153846153846,Q1: Negative/Low,2867.678659827994,2736.942483776938,Rising,False,0.0,0.0,0.35528466836734696
2024-08-26,2024-09-02,"ADA,APT,ARB,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,PEPE,RENDER,SOL,STETH,STX,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","SOL,XRP,STETH,DOGE,TRX,ADA,LINK,BCH,DOT,NEAR,UNI,LTC,KAS,ICP,PEPE,APT,FET,XMR,ETC,XLM,STX,SUI,TAO,RENDER,FIL,IMX,INJ,HBAR,ARB,VET",28,93.33333333333331,4.747137755102041e-05,Yellow,Orange,54.34782608695652,36.53846153846153,-0.1514230604141409,-0.1096847704231187,0.0408907505478866,-0.1074926070539606,-0.1147998182844874,0.3846153846153846,Q2: Weak,2891.809973649408,2802.5484910027903,Rising,True,0.0408907505478866,0.0408907505478866,1.732705280612245
2024-09-02,2024-09-09,"AAVE,ADA,APT,ARB,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,IMX,KAS,LINK,LTC,NEAR,PEPE,RENDER,SOL,STETH,STX,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","SOL,XRP,STETH,DOGE,TRX,ADA,LINK,BCH,DOT,LTC,NEAR,UNI,KAS,ICP,XMR,PEPE,APT,FET,XLM,ETC,STX,SUI,IMX,FIL,TAO,RENDER,AAVE,HBAR,ARB,VET",28,93.33333333333331,-2.492433673469388e-05,Red,Red,10.144927536231885,7.6923076923076925,0.0028540592181317,-0.0478031411257482,-0.0519853236202166,-0.0447247342869662,-0.0549860904162394,0.0961538461538461,Q1: Negative/Low,3001.75723405666,2878.3524462979794,Rising,False,0.0,0.0,-0.9097382908163266
2024-09-09,2024-09-16,"AAVE,ADA,APT,ARB,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,IMX,KAS,LINK,LTC,NEAR,PEPE,POL,RENDER,SOL,STETH,STX,SUI,TAO,TRX,UNI,XLM,XMR,XRP","SOL,XRP,STETH,DOGE,TRX,ADA,LINK,BCH,DOT,UNI,LTC,NEAR,KAS,ICP,XMR,PEPE,APT,FET,ETC,XLM,SUI,POL,STX,FIL,IMX,RENDER,AAVE,HBAR,TAO,ARB",27,90.0,-9.541005291005288e-06,Red,Red,18.84057971014493,13.461538461538462,0.0599741629035975,0.0599262905286445,-4.787352087166191e-05,0.0807118158784387,0.0114267313791247,0.1538461538461538,Q1: Negative/Low,2966.3477051506543,2916.3043554269902,Rising,False,0.0,0.0,-0.34824669312169304
2024-09-16,2024-09-23,"AAVE,ADA,APT,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,PEPE,POL,RENDER,SOL,STETH,STX,SUI,TAO,TRX,UNI,XLM,XMR,XRP","SOL,XRP,STETH,DOGE,TRX,ADA,LINK,BCH,DOT,UNI,LTC,NEAR,KAS,ICP,FET,XMR,PEPE,APT,SUI,XLM,ETC,STX,TAO,POL,AAVE,IMX,FIL,RENDER,HBAR,INJ",28,93.33333333333331,2.161350340136055e-05,Orange,Orange,32.608695652173914,26.923076923076923,0.1125557374564932,0.0852421632542025,-0.0276935243827851,0.0737619165130478,0.1120294056502302,0.2692307692307692,Q2: Weak,3088.752305068853,2953.320004115419,Rising,True,-0.0276935243827851,-0.0276935243827851,0.78889287414966
2024-09-23,2024-09-30,"AAVE,ADA,APT,ARB,BCH,DOGE,DOT,ETC,FET,FIL,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,PEPE,POL,RENDER,SOL,STETH,STX,SUI,TAO,TRX,UNI,XLM,XMR,XRP","SOL,XRP,STETH,DOGE,TRX,ADA,LINK,BCH,DOT,LTC,NEAR,UNI,SUI,KAS,FET,APT,ICP,TAO,PEPE,XMR,POL,XLM,ETC,IMX,STX,AAVE,RENDER,FIL,ARB,INJ",28,93.33333333333331,4.026433673469388e-05,Yellow,Orange,47.82608695652174,34.61538461538461,0.0909058519778481,0.0318275006257662,-0.0608954067869629,0.0327305003487403,0.0297205012721599,0.3461538461538461,Q2: Weak,3037.5765569020846,3002.233997216736,Rising,True,-0.0608954067869629,-0.0608954067869629,1.4696482908163266
2024-09-30,2024-10-07,"AAVE,ADA,APT,BCH,DOGE,DOT,ETC,FET,FIL,ICP,IMX,KAS,LINK,LTC,NEAR,OP,PEPE,POL,RENDER,SOL,STETH,STX,SUI,TAO,TRX,UNI,WIF,XLM,XMR,XRP","SOL,XRP,STETH,DOGE,ADA,TRX,LINK,BCH,DOT,NEAR,UNI,LTC,PEPE,SUI,ICP,FET,TAO,APT,KAS,POL,ETC,XLM,STX,IMX,XMR,RENDER,WIF,AAVE,FIL,OP",28,93.33333333333331,7.481734693877552e-05,YellowGreen,Yellow,72.46376811594203,57.692307692307686,-0.0719691998164462,-0.0553961499679523,0.0164372155951567,-0.0434317679116642,-0.0833130414326244,0.5769230769230769,Q3: Neutral,2974.0110118730527,3014.102597087893,Falling,False,0.0,0.0,2.7308331632653062
2024-10-07,2024-10-14,"AAVE,ADA,APT,BCH,DOGE,DOT,ETC,FET,FIL,ICP,IMX,KAS,LINK,LTC,NEAR,OP,PEPE,POL,RENDER,SOL,STETH,STX,SUI,TAO,TRX,UNI,WIF,XLM,XMR,XRP","SOL,XRP,STETH,DOGE,TRX,ADA,LINK,BCH,DOT,NEAR,UNI,SUI,LTC,TAO,APT,PEPE,ICP,FET,KAS,POL,ETC,XLM,STX,XMR,WIF,IMX,AAVE,FIL,RENDER,OP",28,93.33333333333331,1.5451224489795922e-05,Orange,Red,28.26086956521739,17.307692307692307,0.0029981203220017,0.0037451465075124,0.0007467473003308,0.0002823348169131,0.0118250404522439,0.1923076923076923,Q1: Negative/Low,2997.803361586363,3014.90025929817,Falling,False,0.0,0.0,0.5639696938775511
2024-10-14,2024-10-21,"AAVE,ADA,APT,BCH,DOGE,DOT,ETC,FET,ICP,IMX,KAS,LINK,LTC,NEAR,OP,PEPE,POL,RENDER,SOL,STETH,STX,SUI,TAO,TRX,UNI,WBT,WIF,XLM,XMR,XRP","SOL,XRP,STETH,DOGE,TRX,ADA,LINK,SUI,BCH,DOT,UNI,NEAR,APT,LTC,TAO,PEPE,ICP,FET,KAS,POL,ETC,XMR,XLM,WIF,STX,IMX,AAVE,WBT,OP,RENDER",27,90.0,5.9716084656084655e-05,Yellow,Yellow,60.14492753623188,46.15384615384615,0.0655475255030942,0.101909518416089,0.0357164968151151,0.0976180330258607,0.1119229843266218,0.4615384615384615,Q2: Weak,2973.375020877548,3009.985815155977,Falling,False,0.0,0.0,2.17963708994709
2024-10-21,2024-10-28,"AAVE,ADA,APT,BCH,DOGE,DOT,ETC,FET,FIL,ICP,IMX,KAS,LINK,LTC,NEAR,OP,PEPE,POL,SOL,STETH,STX,SUI,TAO,TRX,UNI,WBT,WIF,XLM,XMR,XRP","SOL,XRP,STETH,DOGE,TRX,ADA,LINK,BCH,DOT,NEAR,SUI,UNI,LTC,APT,PEPE,TAO,ICP,FET,KAS,XMR,ETC,POL,XLM,STX,WIF,IMX,WBT,AAVE,FIL,OP",27,90.0,7.321719576719578e-05,YellowGreen,Yellow,68.84057971014492,53.84615384615385,-0.0743137838370127,-0.0363676024562924,0.0372439350187142,-0.0148525671549807,-0.0865693514926864,0.5384615384615384,Q3: Neutral,2969.8488902752943,2993.196127643268,Falling,False,0.0,0.0,2.672427645502646
2024-10-28,2024-11-04,"AAVE,ADA,APT,ARB,BCH,DOGE,DOT,ETC,FET,FIL,ICP,IMX,KAS,LINK,LTC,NEAR,PEPE,POL,SOL,STETH,STX,SUI,TAO,TRX,UNI,WBT,WIF,XLM,XMR,XRP","SOL,XRP,STETH,DOGE,TRX,ADA,BCH,LINK,DOT,UNI,LTC,NEAR,SUI,APT,PEPE,TAO,ICP,FET,KAS,XMR,XLM,ETC,WBT,STX,POL,WIF,AAVE,IMX,FIL,ARB",27,90.0,5.861730158730159e-05,Yellow,Yellow,59.42028985507246,42.30769230769231,-0.0628104880893335,0.0031019697028886,0.0638312002253116,0.0127313886056128,-0.0193666744034679,0.4230769230769231,Q2: Weak,3059.4759996694247,3003.3231377661464,Rising,True,0.0638312002253116,0.0638312002253116,2.1395315079365083
2024-11-04,2024-11-11,"AAVE,ADA,APT,ARB,BCH,DOGE,DOT,ETC,FET,FIL,ICP,IMX,KAS,LINK,LTC,NEAR,PEPE,POL,SOL,STETH,STX,SUI,TAO,TRX,UNI,WBT,WIF,XLM,XMR,XRP","SOL,XRP,STETH,DOGE,TRX,ADA,BCH,LINK,SUI,DOT,LTC,NEAR,APT,UNI,PEPE,ICP,TAO,FET,XMR,WBT,KAS,XLM,ETC,POL,STX,WIF,FIL,AAVE,ARB,IMX",27,90.0,6.759968253968254e-05,YellowGreen,Yellow,64.4927536231884,48.07692307692308,0.31174110667788,0.2083954822143797,-0.1090848027284235,0.1695147663117133,0.2991171526539347,0.4807692307692308,Q2: Weak,3213.418224551745,3040.6566050617994,Rising,True,-0.1090848027284235,-0.1090848027284235,2.467388412698413
2024-11-11,2024-11-18,"AAVE,ADA,APT,ARB,BCH,DOGE,DOT,ETC,FET,FIL,ICP,INJ,KAS,LINK,LTC,NEAR,PEPE,POL,SOL,STETH,STX,SUI,TAO,TRX,UNI,WBT,WIF,XLM,XMR,XRP","SOL,DOGE,XRP,STETH,ADA,TRX,LINK,BCH,SUI,DOT,LTC,NEAR,APT,UNI,PEPE,ICP,TAO,KAS,FET,ETC,XLM,POL,WBT,XMR,AAVE,WIF,STX,FIL,ARB,INJ",27,90.0,8.455497354497356e-05,YellowGreen,Yellow,75.36231884057972,57.692307692307686,0.1290580967201949,0.0706159808584995,-0.0602194520118582,0.116504758677264,-0.036457834051951,0.5769230769230769,Q3: Neutral,2979.1422668915693,3071.475882411965,Falling,False,0.0,0.0,3.086256534391535
2024-11-18,2024-11-25,"ADA,APT,BCH,BONK,DOGE,DOT,ETC,FET,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,PEPE,POL,RENDER,SOL,STETH,STX,SUI,TAO,TRX,UNI,WBT,WIF,XLM,XMR,XRP","SOL,XRP,DOGE,STETH,ADA,TRX,SUI,PEPE,LINK,BCH,DOT,NEAR,LTC,APT,XLM,UNI,ICP,ETC,KAS,OM,TAO,WIF,BONK,HBAR,FET,WBT,POL,XMR,RENDER,STX",26,86.66666666666667,0.0001816984615384,Green,Green,92.02898550724638,82.6923076923077,0.2131612842208276,0.0922881560747249,-0.1288260551323941,0.0909876409074317,0.0953226914650757,0.8269230769230769,Q4: High,3099.9634278607923,3099.8973627625355,Rising,False,0.0,0.0,6.6319938461516
2024-11-25,2024-12-02,"ADA,APT,ARB,ATOM,BCH,BONK,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,PEPE,POL,RENDER,SOL,STETH,SUI,TAO,TRX,UNI,VET,WBT,XLM,XRP","SOL,XRP,DOGE,ADA,STETH,TRX,XLM,DOT,LINK,BCH,SUI,PEPE,NEAR,LTC,APT,UNI,HBAR,ICP,POL,ETC,RENDER,FET,TAO,KAS,VET,BONK,ARB,WBT,FIL,ATOM",26,86.66666666666667,0.000146435,Green,YellowGreen,89.13043478260869,75.0,0.1071378158724718,0.0252586373033766,-0.0854262832628219,-0.0071848351423895,0.1009600730101643,0.75,Q3: Neutral,2913.6375096927795,3102.5408789565367,Falling,False,0.0,0.0,5.3448775
2024-12-02,2024-12-09,"ADA,ALGO,APT,ARB,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,PEPE,POL,RENDER,SOL,STETH,STX,SUI,TAO,TIA,TRX,UNI,VET,XLM,XRP","XRP,SOL,DOGE,ADA,STETH,TRX,XLM,DOT,LINK,BCH,SUI,PEPE,LTC,NEAR,HBAR,UNI,APT,ICP,ETC,POL,FET,TAO,RENDER,KAS,FIL,ALGO,ARB,VET,STX,TIA",28,93.33333333333331,0.0002156209693877,Green,Green,92.7536231884058,82.6923076923077,0.1746560124564003,0.0530551480166283,-0.1296541923345636,0.0403205803798452,0.0827691391691223,0.8269230769230769,Q4: High,2754.700550601456,3036.266651728989,Falling,False,0.0,0.0,7.87016538265105
2024-12-09,2024-12-16,"AAVE,ADA,ALGO,APT,ARB,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,PEPE,POL,RENDER,SOL,STETH,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,STETH,TRX,LINK,DOT,XLM,HBAR,SUI,BCH,UNI,PEPE,LTC,NEAR,APT,ICP,POL,ETC,VET,FET,RENDER,TAO,FIL,KAS,ARB,AAVE,ALGO,XMR",28,93.33333333333331,0.0004027675510204,Green,Green,97.82608695652172,94.23076923076924,-0.0758832070846969,0.020036183252863,0.091593636858886,0.0344358869526528,-0.0135631253799797,0.9423076923076924,Q4: High,2627.885595940669,2916.850784584315,Falling,False,0.0,0.0,14.7010156122446
2024-12-16,2024-12-23,"AAVE,ADA,APT,ARB,BCH,BGB,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,PEPE,POL,RENDER,SOL,STETH,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,STETH,TRX,LINK,SUI,DOT,XLM,HBAR,BCH,UNI,PEPE,LTC,NEAR,APT,ICP,AAVE,POL,ETC,RENDER,VET,FET,BGB,TAO,ARB,FIL,XMR,KAS",27,90.0,8.310010582010583e-05,YellowGreen,Yellow,74.63768115942028,55.76923076923077,-0.1947986145036392,-0.1162611742554994,0.0756059013563773,-0.0919317182231675,-0.1730299049976069,0.5769230769230769,Q3: Neutral,2865.095522609987,2853.71599984898,Rising,False,0.0,0.0,3.0331538624338625
2024-12-23,2024-12-30,"AAVE,ADA,APT,ARB,BCH,BGB,DOGE,DOT,ETC,FET,HBAR,ICP,LINK,LTC,NEAR,OM,PEPE,POL,RENDER,SOL,STETH,SUI,TAO,TRX,UNI,VET,WBT,XLM,XMR,XRP","XRP,SOL,DOGE,STETH,ADA,TRX,LINK,SUI,XLM,DOT,HBAR,BCH,UNI,LTC,PEPE,NEAR,BGB,APT,AAVE,ICP,POL,ETC,VET,RENDER,XMR,WBT,OM,TAO,FET,ARB",26,86.66666666666667,3.5097197802197805e-05,Yellow,Orange,44.20289855072464,25.0,0.0164015238358443,-0.0030742319339097,-0.0196679072564809,-0.015046399426259,0.0248608255482387,0.2692307692307692,Q2: Weak,3061.03272018158,2833.556270149565,Rising,True,-0.0196679072564809,-0.0196679072564809,1.28104771978022
2024-12-30,2025-01-06,"AAVE,ADA,APT,BCH,BGB,DOGE,DOT,ETC,FET,HBAR,ICP,LINK,LTC,NEAR,OM,PEPE,POL,RENDER,SOL,STETH,SUI,TAO,TRX,UNI,VET,VIRTUAL,WBT,XLM,XMR,XRP","XRP,SOL,DOGE,STETH,ADA,TRX,LINK,SUI,HBAR,DOT,XLM,BGB,BCH,UNI,PEPE,LTC,NEAR,AAVE,APT,ICP,POL,ETC,VET,VIRTUAL,WBT,XMR,RENDER,OM,TAO,FET",26,86.66666666666667,8.165758241758243e-05,YellowGreen,Yellow,73.91304347826086,57.692307692307686,0.135792334679283,0.0600223052470203,-0.0787943524115898,0.0501918525406819,0.0829600282284765,0.5961538461538461,Q3: Neutral,2930.9088490842178,2850.989243339028,Rising,False,0.0,0.0,2.9805017582417586
2025-01-06,2025-01-13,"AAVE,ADA,APT,ARB,BCH,BGB,DOGE,DOT,ENA,ETC,FET,HBAR,ICP,LINK,LTC,NEAR,OM,PEPE,POL,RENDER,SOL,STETH,SUI,TAO,TRX,UNI,VET,VIRTUAL,XLM,XRP","XRP,SOL,DOGE,ADA,STETH,TRX,SUI,LINK,XLM,DOT,HBAR,BCH,UNI,PEPE,LTC,BGB,NEAR,ICP,APT,AAVE,TAO,POL,RENDER,ETC,FET,VET,VIRTUAL,ARB,ENA,OM",27,90.0,8.78546560846561e-05,YellowGreen,YellowGreen,78.26086956521739,65.38461538461539,-0.1211594620448775,-0.0585002359187649,0.0607744704719643,-0.0397482324771132,-0.1022549106159521,0.6730769230769231,Q3: Neutral,2847.081661028705,2891.979068834649,Falling,False,0.0,0.0,3.2066949470899475
2025-01-13,2025-01-20,"AAVE,ADA,APT,BCH,BGB,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,LINK,LTC,NEAR,OM,PEPE,POL,RENDER,SOL,STETH,SUI,TAO,TRX,UNI,VET,WBT,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,STETH,TRX,SUI,XLM,LINK,HBAR,DOT,BCH,BGB,UNI,LTC,PEPE,NEAR,APT,ICP,AAVE,WBT,ETC,POL,XMR,RENDER,OM,VET,TAO,FET,FIL",26,86.66666666666667,4.3050219780219776e-05,Yellow,Orange,50.72463768115942,30.76923076923077,0.0197883614271326,0.045405985586042,0.0252949912789275,0.0722098649652731,-0.0171363996321638,0.3269230769230769,Q2: Weak,2991.072109750574,2945.435537816447,Rising,True,0.0252949912789275,0.0252949912789275,1.571333021978022
2025-01-20,2025-01-27,"AAVE,ADA,ALGO,APT,BCH,BGB,DOGE,DOT,ETC,HBAR,ICP,LINK,LTC,NEAR,OM,ONDO,PEPE,POL,RENDER,SOL,STETH,SUI,TAO,TRX,UNI,VET,WBT,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,STETH,TRX,LINK,SUI,XLM,HBAR,DOT,LTC,BCH,UNI,BGB,PEPE,NEAR,APT,ICP,AAVE,ONDO,WBT,ETC,XMR,POL,VET,TAO,OM,RENDER,ALGO",26,86.66666666666667,1.3198516483516482e-05,Orange,Red,26.08695652173913,11.538461538461538,-0.0079194679601374,0.0110832289409834,0.0188244008525132,0.0126083173911548,0.0075246892239166,0.1346153846153846,Q1: Negative/Low,3210.341380843489,2981.474848026172,Rising,False,0.0,0.0,0.4817458516483516
2025-01-27,2025-02-03,"AAVE,ADA,APT,BCH,BGB,DOGE,DOT,ETC,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,ONDO,PEPE,POL,RENDER,SOL,STETH,SUI,TAO,TRX,UNI,VET,WBT,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,STETH,TRX,LINK,XLM,HBAR,SUI,DOT,LTC,BGB,BCH,UNI,PEPE,NEAR,AAVE,OM,APT,ONDO,ICP,WBT,XMR,ETC,POL,VET,TAO,RENDER,KAS",26,86.66666666666667,6.785626373626374e-05,YellowGreen,Yellow,65.21739130434783,51.92307692307693,-0.1508767522595049,-0.0683213275184794,0.0793243802683476,-0.0485989558849447,-0.1143401946633937,0.5384615384615384,Q3: Neutral,3314.2152267171687,3043.8472241494665,Rising,False,0.0,0.0,2.4767536263736267
2025-02-03,2025-02-10,"AAVE,ADA,ALGO,APT,BCH,BGB,DOGE,DOT,ETC,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,ONDO,PEPE,POL,SOL,STETH,SUI,TAO,TRX,UNI,VET,WBT,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,STETH,TRX,LINK,XLM,SUI,HBAR,LTC,DOT,BGB,BCH,UNI,OM,PEPE,NEAR,XMR,WBT,ONDO,AAVE,ICP,APT,ETC,VET,KAS,TAO,POL,ALGO",26,86.66666666666667,4.378252747252748e-05,Yellow,Orange,51.44927536231884,34.61538461538461,-0.0532088100033122,-0.0314361639522438,0.0215390072010396,-0.0104515268144116,-0.0804003172738524,0.3653846153846153,Q2: Weak,3602.7301732106653,3153.817740290474,Rising,True,0.0215390072010396,0.0215390072010396,1.598062252747253
2025-02-10,2025-02-17,"AAVE,ADA,ALGO,APT,BCH,BGB,CBBTC,DOGE,DOT,ETC,HBAR,ICP,LINK,LTC,NEAR,OM,ONDO,PEPE,POL,SOL,STETH,SUI,TAO,TRX,UNI,VET,WBT,XLM,XMR,XRP","XRP,SOL,DOGE,STETH,ADA,TRX,LINK,XLM,SUI,HBAR,LTC,BGB,DOT,BCH,OM,UNI,ONDO,XMR,PEPE,WBT,NEAR,AAVE,APT,ICP,ETC,TAO,POL,VET,CBBTC,ALGO",25,83.33333333333334,-2.809e-05,Red,Red,8.695652173913043,1.9230769230769231,0.0310732734121848,0.0002240682948238,-0.0313350601248319,-0.0041350189152655,0.0103952717850324,0.0384615384615384,Q1: Negative/Low,3788.816110767437,3344.7712997196245,Rising,False,0.0,0.0,-1.025285
2025-02-17,2025-02-24,"AAVE,ADA,APT,BCH,BGB,DOGE,DOT,ETC,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,ONDO,PEPE,POL,SOL,STETH,SUI,TAO,TKX,TRX,UNI,VET,WBT,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,STETH,TRX,LINK,XLM,SUI,LTC,HBAR,DOT,OM,BCH,BGB,UNI,XMR,PEPE,NEAR,ONDO,WBT,AAVE,APT,ICP,ETC,TAO,POL,KAS,VET,TKX",25,83.33333333333334,6.998857142857141e-07,Orange,Red,21.73913043478261,7.6923076923076925,0.0037543761939115,0.0201638976423642,0.0162763402362602,0.0018524788708438,0.0628905414425786,0.0961538461538461,Q1: Negative/Low,3703.6546642447006,3506.067693152567,Rising,False,0.0,0.0,0.025545828571428564
2025-02-24,2025-03-03,"AAVE,ADA,APT,BCH,BGB,CBBTC,DOGE,DOT,ETC,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,ONDO,PEPE,SOL,STETH,SUI,TAO,TKX,TRX,UNI,VET,WBT,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,STETH,TRX,LINK,SUI,XLM,LTC,HBAR,OM,DOT,BCH,BGB,UNI,XMR,NEAR,WBT,PEPE,AAVE,TAO,APT,ONDO,ICP,ETC,TKX,CBBTC,VET,KAS",24,80.0,-1.5513869047619046e-05,Red,Red,14.492753623188406,5.769230769230769,0.0047603230797863,-0.0478914594467037,-0.0540885474978621,-0.0214469493911234,-0.1095953162430578,0.0769230769230769,Q1: Negative/Low,3782.414963623981,3642.6393786150015,Rising,False,0.0,0.0,-0.5662562202380952
2025-03-03,2025-03-10,"AAVE,ADA,ALGO,APT,BCH,BGB,CBBTC,DOGE,DOT,ETC,HBAR,ICP,LINK,LTC,NEAR,OM,ONDO,PEPE,POL,SOL,STETH,SUI,TAO,TRX,UNI,VET,WBT,XLM,XMR,XRP","XRP,SOL,ADA,DOGE,STETH,TRX,HBAR,LINK,XLM,SUI,LTC,DOT,OM,BCH,BGB,UNI,WBT,XMR,NEAR,APT,ONDO,PEPE,ICP,AAVE,ETC,TAO,CBBTC,VET,POL,ALGO",25,83.33333333333334,2.382131428571429e-05,Orange,Orange,34.78260869565217,26.923076923076923,-0.2141567644768681,-0.1599255930490935,0.0528117538006967,-0.1433288163440935,-0.1986514053607601,0.2884615384615384,Q2: Weak,3801.8982706613706,3787.380417585562,Rising,True,0.0528117538006967,0.0528117538006967,0.8694779714285715
2025-03-10,2025-03-17,"AAVE,ADA,APT,BCH,BGB,CBBTC,DOGE,DOT,ENA,ETC,HBAR,ICP,LINK,LTC,NEAR,OM,ONDO,PEPE,SOL,STETH,SUI,TAO,TKX,TRX,UNI,VET,WBT,XLM,XMR,XRP","XRP,SOL,ADA,DOGE,TRX,STETH,LINK,HBAR,XLM,SUI,LTC,BCH,DOT,OM,BGB,WBT,XMR,UNI,APT,NEAR,ETC,AAVE,ONDO,ICP,PEPE,CBBTC,ENA,TKX,VET,TAO",24,80.0,-3.157726190476191e-05,Red,Red,7.246376811594203,1.9230769230769231,-0.010467201893217,-0.0031398190789949,0.0073006679653434,0.0230272736087699,-0.0641963686837797,0.0384615384615384,Q1: Negative/Low,4113.1408934281535,3876.6523114636775,Rising,False,0.0,0.0,-1.1525700595238098
2025-03-17,2025-03-24,"AAVE,ADA,APT,BCH,BGB,CBBTC,DOGE,DOT,ETC,HBAR,ICP,LINK,LTC,NEAR,OM,ONDO,PEPE,PI,SOL,STETH,SUI,TAO,TKX,TRX,UNI,VET,WBT,XLM,XMR,XRP","XRP,SOL,ADA,DOGE,TRX,STETH,PI,LINK,XLM,HBAR,SUI,LTC,OM,BCH,DOT,BGB,WBT,XMR,UNI,APT,NEAR,PEPE,ICP,ETC,ONDO,CBBTC,AAVE,TKX,VET,TAO",23,76.66666666666667,-1.657695652173913e-05,Red,Red,13.043478260869565,7.6923076923076925,0.0397275209348938,0.0449237179387312,0.0051827433572597,0.0384586357249574,0.0600089097708702,0.0961538461538461,Q1: Negative/Low,4226.559145503476,3992.876321448381,Rising,False,0.0,0.0,-0.6050589130434783
